image_id,file_name,split,damage_count,total_damage_area,dominant_damage,has_dent,has_scratch,has_crack,has_glass_shatter,has_lamp_broken,has_tire_flat
3396,003396.jpg,train2017,1,4325.0,crack,0,0,1,0,0,0
3398,003398.jpg,train2017,1,524029.0,tire flat,0,0,0,0,0,1
3400,003400.jpg,train2017,2,113360.0,lamp broken,0,1,0,0,1,0
3401,003401.jpg,train2017,2,53754.0,lamp broken,0,1,0,0,1,0
3403,003403.jpg,train2017,2,388902.0,lamp broken,0,1,0,0,1,0
3404,003404.jpg,train2017,2,31458.0,scratch,0,1,0,0,0,0
3405,003405.jpg,train2017,2,182140.0,scratch,0,1,0,0,0,0
3406,003406.jpg,train2017,2,116420.0,scratch,0,1,0,0,0,0
3409,003409.jpg,train2017,6,407317.0,dent,1,1,1,0,1,0
3410,003410.jpg,train2017,9,256852.0,lamp broken,1,1,1,0,1,0
3411,003411.jpg,train2017,12,217519.0,glass shatter,1,1,1,1,1,0
3412,003412.jpg,train2017,5,282955.0,lamp broken,1,1,0,0,1,0
3413,003413.jpg,train2017,6,193080.0,dent,1,1,0,0,0,0
3415,003415.jpg,train2017,1,62509.0,dent,1,0,0,0,0,0
3416,003416.jpg,train2017,2,74495.0,scratch,0,1,0,0,0,0
3417,003417.jpg,train2017,1,95951.0,scratch,0,1,0,0,0,0
3419,003419.jpg,train2017,1,44720.0,scratch,0,1,0,0,0,0
3420,003420.jpg,train2017,1,30375.0,scratch,0,1,0,0,0,0
3421,003421.jpg,train2017,2,160240.0,lamp broken,0,1,0,0,1,0
3422,003422.jpg,train2017,4,102243.0,scratch,0,1,0,0,0,0
3423,003423.jpg,train2017,1,108128.0,scratch,0,1,0,0,0,0
3425,003425.jpg,train2017,1,10817.0,scratch,0,1,0,0,0,0
3429,003429.jpg,train2017,4,176202.0,lamp broken,0,0,1,0,1,0
3430,003430.jpg,train2017,3,215498.0,dent,1,1,0,0,0,0
3435,003435.jpg,train2017,3,307056.0,lamp broken,0,1,0,0,1,0
3436,003436.jpg,train2017,1,75914.0,scratch,0,1,0,0,0,0
3437,003437.jpg,train2017,2,35966.0,scratch,0,1,0,0,0,0
3439,003439.jpg,train2017,3,307834.0,lamp broken,1,1,0,0,1,0
3440,003440.jpg,train2017,3,146549.0,dent,1,1,0,0,1,0
3443,003443.jpg,train2017,1,201569.0,lamp broken,0,0,0,0,1,0
3444,003444.jpg,train2017,1,123229.0,lamp broken,0,0,0,0,1,0
3446,003446.jpg,train2017,2,77879.0,scratch,0,1,0,0,0,0
3449,003449.jpg,train2017,2,381630.0,dent,1,1,0,0,0,0
3452,003452.jpg,train2017,1,91481.0,scratch,0,1,0,0,0,0
3453,003453.jpg,train2017,1,51391.0,scratch,0,1,0,0,0,0
3455,003455.jpg,train2017,5,154658.0,dent,1,1,0,0,0,0
3456,003456.jpg,train2017,6,129551.0,scratch,0,1,0,0,0,0
3458,003458.jpg,train2017,2,146033.0,dent,1,1,0,0,0,0
3459,003459.jpg,train2017,1,239455.0,scratch,0,1,0,0,0,0
3460,003460.jpg,train2017,3,213947.0,scratch,0,1,0,0,0,0
3461,003461.jpg,train2017,1,135166.0,scratch,0,1,0,0,0,0
3462,003462.jpg,train2017,1,360305.0,glass shatter,0,0,0,1,0,0
3463,003463.jpg,train2017,1,21760.0,scratch,0,1,0,0,0,0
3465,003465.jpg,train2017,2,109268.0,scratch,0,1,0,0,0,0
3466,003466.jpg,train2017,1,20500.0,scratch,0,1,0,0,0,0
3468,003468.jpg,train2017,2,73260.0,scratch,0,1,0,0,0,0
3469,003469.jpg,train2017,3,143301.0,dent,1,1,0,0,0,0
3471,003471.jpg,train2017,2,62836.0,scratch,1,1,0,0,0,0
3473,003473.jpg,train2017,2,148494.0,lamp broken,0,0,1,0,1,0
3476,003476.jpg,train2017,4,147305.0,scratch,0,1,0,0,0,0
3480,003480.jpg,train2017,5,95456.0,scratch,0,1,1,0,1,0
3483,003483.jpg,train2017,2,269545.0,scratch,1,1,0,0,0,0
3484,003484.jpg,train2017,1,78662.0,scratch,0,1,0,0,0,0
3485,003485.jpg,train2017,7,137665.0,scratch,1,1,0,0,0,0
3486,003486.jpg,train2017,1,45142.0,scratch,0,1,0,0,0,0
3487,003487.jpg,train2017,1,18859.0,scratch,0,1,0,0,0,0
3488,003488.jpg,train2017,1,23545.0,scratch,0,1,0,0,0,0
3489,003489.jpg,train2017,2,42175.0,scratch,0,1,0,0,0,0
3490,003490.jpg,train2017,1,322393.0,scratch,0,1,0,0,0,0
3491,003491.jpg,train2017,1,378054.0,scratch,0,1,0,0,0,0
3499,003499.jpg,train2017,2,58333.0,scratch,0,1,0,0,0,0
3500,003500.jpg,train2017,2,114455.0,scratch,0,1,0,0,0,0
3501,003501.jpg,train2017,1,178849.0,scratch,0,1,0,0,0,0
3502,003502.jpg,train2017,1,61853.0,scratch,0,1,0,0,0,0
3503,003503.jpg,train2017,1,249723.0,dent,1,0,0,0,0,0
3504,003504.jpg,train2017,3,32117.0,scratch,0,1,0,0,0,0
3505,003505.jpg,train2017,3,130568.0,dent,1,0,0,0,0,0
3506,003506.jpg,train2017,1,162386.0,scratch,0,1,0,0,0,0
3507,003507.jpg,train2017,1,52174.0,scratch,0,1,0,0,0,0
3508,003508.jpg,train2017,1,7174.0,scratch,0,1,0,0,0,0
3509,003509.jpg,train2017,2,43512.0,scratch,0,1,0,0,0,0
3511,003511.jpg,train2017,1,24051.0,scratch,0,1,0,0,0,0
3513,003513.jpg,train2017,2,34796.0,scratch,0,1,1,0,0,0
3514,003514.jpg,train2017,2,18149.0,scratch,0,1,1,0,0,0
3515,003515.jpg,train2017,2,53815.0,scratch,0,1,0,0,0,0
3517,003517.jpg,train2017,2,64856.0,scratch,0,1,0,0,0,0
3518,003518.jpg,train2017,2,72550.0,scratch,0,1,0,0,0,0
3519,003519.jpg,train2017,1,4750.0,scratch,0,1,0,0,0,0
3520,003520.jpg,train2017,1,43002.0,dent,1,0,0,0,0,0
3522,003522.jpg,train2017,1,26306.0,scratch,0,1,0,0,0,0
3523,003523.jpg,train2017,1,12641.0,scratch,0,1,0,0,0,0
3524,003524.jpg,train2017,2,228154.0,scratch,0,1,0,0,0,0
3525,003525.jpg,train2017,5,134699.0,dent,1,1,0,0,0,0
3526,003526.jpg,train2017,2,547399.0,scratch,1,1,0,0,0,0
3527,003527.jpg,train2017,2,43529.0,scratch,0,1,0,0,0,0
3528,003528.jpg,train2017,1,38197.0,scratch,0,1,0,0,0,0
3529,003529.jpg,train2017,1,36083.0,scratch,0,1,0,0,0,0
3530,003530.jpg,train2017,1,399191.0,scratch,0,1,0,0,0,0
3531,003531.jpg,train2017,1,235876.0,scratch,0,1,0,0,0,0
3532,003532.jpg,train2017,4,105111.0,dent,1,1,1,0,0,0
3536,003536.jpg,train2017,2,64579.0,scratch,0,1,0,0,0,0
3537,003537.jpg,train2017,3,193092.0,scratch,1,1,0,0,0,0
3538,003538.jpg,train2017,1,187410.0,scratch,0,1,0,0,0,0
3539,003539.jpg,train2017,4,89593.0,scratch,1,1,0,0,0,0
3540,003540.jpg,train2017,1,440324.0,glass shatter,0,0,0,1,0,0
3544,003544.jpg,train2017,1,20102.0,scratch,0,1,0,0,0,0
3545,003545.jpg,train2017,2,66031.0,crack,0,1,1,0,0,0
3546,003546.jpg,train2017,3,33463.0,scratch,1,1,0,0,0,0
3547,003547.jpg,train2017,1,298061.0,dent,1,0,0,0,0,0
3548,003548.jpg,train2017,5,153450.0,dent,1,1,0,1,0,0
3549,003549.jpg,train2017,2,92521.0,scratch,0,1,0,0,0,0
3551,003551.jpg,train2017,1,116576.0,dent,1,0,0,0,0,0
3552,003552.jpg,train2017,1,29949.0,dent,1,0,0,0,0,0
3553,003553.jpg,train2017,2,90786.0,scratch,0,1,0,0,0,0
3557,003557.jpg,train2017,1,13362.0,scratch,0,1,0,0,0,0
3558,003558.jpg,train2017,4,64939.0,scratch,1,1,0,0,0,0
3559,003559.jpg,train2017,1,45841.0,scratch,0,1,0,0,0,0
3560,003560.jpg,train2017,2,27063.0,scratch,0,1,0,0,0,0
3563,003563.jpg,train2017,2,51912.0,dent,1,1,0,0,0,0
3564,003564.jpg,train2017,1,7062.0,scratch,0,1,0,0,0,0
3565,003565.jpg,train2017,2,37116.0,scratch,0,1,0,0,0,0
3566,003566.jpg,train2017,4,75535.0,scratch,0,1,1,0,0,0
3567,003567.jpg,train2017,2,139981.0,scratch,0,1,0,0,0,0
3568,003568.jpg,train2017,1,17794.0,scratch,0,1,0,0,0,0
3569,003569.jpg,train2017,4,213658.0,scratch,1,1,0,0,0,0
3570,003570.jpg,train2017,1,203142.0,scratch,0,1,0,0,0,0
3571,003571.jpg,train2017,2,9792.0,dent,1,1,0,0,0,0
3572,003572.jpg,train2017,5,362623.0,dent,1,1,1,0,0,0
3575,003575.jpg,train2017,2,181652.0,scratch,0,1,1,0,0,0
3578,003578.jpg,train2017,4,153911.0,scratch,1,1,0,0,0,0
3579,003579.jpg,train2017,2,63243.0,scratch,0,1,0,0,0,0
3580,003580.jpg,train2017,6,242766.0,dent,1,1,0,0,0,0
3581,003581.jpg,train2017,3,226668.0,dent,1,1,0,0,0,0
3582,003582.jpg,train2017,5,128373.0,dent,1,1,0,0,0,0
3583,003583.jpg,train2017,2,46667.0,scratch,0,1,0,0,0,0
3584,003584.jpg,train2017,2,81244.0,scratch,0,1,0,0,0,0
3585,003585.jpg,train2017,4,74470.0,dent,1,1,0,0,1,0
3587,003587.jpg,train2017,3,132269.0,dent,1,1,1,0,0,0
3588,003588.jpg,train2017,2,74675.0,scratch,0,1,0,0,0,0
3591,003591.jpg,train2017,1,159373.0,dent,1,0,0,0,0,0
3592,003592.jpg,train2017,3,41255.0,scratch,1,1,0,0,0,0
3593,003593.jpg,train2017,2,79727.0,dent,1,1,0,0,0,0
3595,003595.jpg,train2017,2,68681.0,scratch,0,1,0,0,0,0
3596,003596.jpg,train2017,3,301913.0,dent,1,1,0,0,1,0
3597,003597.jpg,train2017,2,194520.0,scratch,0,1,0,0,0,0
3598,003598.jpg,train2017,2,32259.0,scratch,0,1,0,0,0,0
3599,003599.jpg,train2017,2,254086.0,scratch,0,1,0,0,0,0
3600,003600.jpg,train2017,5,108933.0,dent,1,1,1,0,0,0
3601,003601.jpg,train2017,1,30735.0,scratch,0,1,0,0,0,0
3602,003602.jpg,train2017,2,67582.0,scratch,1,1,0,0,0,0
3603,003603.jpg,train2017,1,125879.0,scratch,0,1,0,0,0,0
3604,003604.jpg,train2017,2,338233.0,scratch,0,1,0,0,0,0
3605,003605.jpg,train2017,2,32369.0,scratch,0,1,0,0,0,0
3606,003606.jpg,train2017,3,200620.0,scratch,0,1,1,0,0,0
3607,003607.jpg,train2017,2,30334.0,scratch,0,1,1,0,0,0
3608,003608.jpg,train2017,2,13270.0,scratch,0,1,0,0,0,0
3609,003609.jpg,train2017,1,6486.0,scratch,0,1,0,0,0,0
3610,003610.jpg,train2017,3,97651.0,scratch,1,1,0,0,0,0
3611,003611.jpg,train2017,2,130625.0,scratch,0,1,0,0,0,0
3615,003615.jpg,train2017,2,53655.0,scratch,0,1,0,0,0,0
3616,003616.jpg,train2017,3,44853.0,scratch,0,1,1,0,0,0
3617,003617.jpg,train2017,1,51821.0,scratch,0,1,0,0,0,0
3618,003618.jpg,train2017,1,138476.0,scratch,0,1,0,0,0,0
3619,003619.jpg,train2017,2,142282.0,scratch,0,1,0,0,0,0
3620,003620.jpg,train2017,2,9033.0,scratch,0,1,0,0,0,0
3621,003621.jpg,train2017,1,4867.0,scratch,0,1,0,0,0,0
3622,003622.jpg,train2017,1,33102.0,scratch,0,1,0,0,0,0
3623,003623.jpg,train2017,1,22422.0,scratch,0,1,0,0,0,0
3624,003624.jpg,train2017,3,92858.0,dent,1,1,0,0,0,0
3625,003625.jpg,train2017,1,3194.0,scratch,0,1,0,0,0,0
3628,003628.jpg,train2017,1,117950.0,scratch,0,1,0,0,0,0
3629,003629.jpg,train2017,1,363929.0,scratch,0,1,0,0,0,0
3630,003630.jpg,train2017,1,208065.0,scratch,0,1,0,0,0,0
3631,003631.jpg,train2017,2,72818.0,dent,1,1,0,0,0,0
3632,003632.jpg,train2017,1,77125.0,scratch,0,1,0,0,0,0
3633,003633.jpg,train2017,1,9546.0,scratch,0,1,0,0,0,0
3638,003638.jpg,train2017,4,121216.0,scratch,0,1,0,0,0,0
3639,003639.jpg,train2017,1,497290.0,scratch,0,1,0,0,0,0
3640,003640.jpg,train2017,1,14137.0,scratch,0,1,0,0,0,0
3641,003641.jpg,train2017,2,238811.0,dent,1,1,0,0,0,0
3642,003642.jpg,train2017,2,70573.0,scratch,0,1,0,0,0,0
3643,003643.jpg,train2017,1,41794.0,scratch,0,1,0,0,0,0
3644,003644.jpg,train2017,1,68950.0,scratch,0,1,0,0,0,0
3645,003645.jpg,train2017,1,115289.0,scratch,0,1,0,0,0,0
3646,003646.jpg,train2017,4,119993.0,scratch,1,1,0,0,0,0
3647,003647.jpg,train2017,2,18921.0,dent,1,0,1,0,0,0
3648,003648.jpg,train2017,1,94311.0,scratch,0,1,0,0,0,0
3652,003652.jpg,train2017,2,435708.0,scratch,0,1,0,0,0,0
3653,003653.jpg,train2017,3,113031.0,dent,1,1,0,0,0,0
3654,003654.jpg,train2017,2,131503.0,dent,1,1,0,0,0,0
3655,003655.jpg,train2017,1,31575.0,scratch,0,1,0,0,0,0
3660,003660.jpg,train2017,2,12687.0,scratch,0,1,0,0,0,0
3661,003661.jpg,train2017,4,65008.0,scratch,0,1,0,0,0,0
3662,003662.jpg,train2017,1,18097.0,scratch,0,1,0,0,0,0
3663,003663.jpg,train2017,2,80441.0,scratch,1,1,0,0,0,0
3664,003664.jpg,train2017,1,167823.0,dent,1,0,0,0,0,0
3665,003665.jpg,train2017,2,328413.0,scratch,0,1,0,0,0,0
3666,003666.jpg,train2017,1,267712.0,scratch,0,1,0,0,0,0
3667,003667.jpg,train2017,2,42131.0,scratch,0,1,0,0,0,0
3668,003668.jpg,train2017,1,13721.0,scratch,0,1,0,0,0,0
3669,003669.jpg,train2017,1,42016.0,scratch,0,1,0,0,0,0
3670,003670.jpg,train2017,1,822.0,crack,0,0,1,0,0,0
3674,003674.jpg,train2017,1,351195.0,scratch,0,1,0,0,0,0
3675,003675.jpg,train2017,1,350920.0,scratch,0,1,0,0,0,0
3676,003676.jpg,train2017,4,50604.0,scratch,0,1,0,0,0,0
3677,003677.jpg,train2017,3,55651.0,dent,1,1,0,0,0,0
3678,003678.jpg,train2017,1,25159.0,scratch,0,1,0,0,0,0
3679,003679.jpg,train2017,2,70422.0,scratch,0,1,0,0,0,0
3680,003680.jpg,train2017,1,72271.0,scratch,0,1,0,0,0,0
3681,003681.jpg,train2017,1,453036.0,scratch,0,1,0,0,0,0
3682,003682.jpg,train2017,1,19208.0,scratch,0,1,0,0,0,0
3685,003685.jpg,train2017,4,261105.0,scratch,0,1,0,0,0,0
3686,003686.jpg,train2017,2,384038.0,lamp broken,1,0,0,0,1,0
3687,003687.jpg,train2017,1,7319.0,scratch,0,1,0,0,0,0
3688,003688.jpg,train2017,1,11442.0,scratch,0,1,0,0,0,0
3689,003689.jpg,train2017,1,82605.0,dent,1,0,0,0,0,0
3692,003692.jpg,train2017,1,20462.0,scratch,0,1,0,0,0,0
3693,003693.jpg,train2017,1,350683.0,scratch,0,1,0,0,0,0
3694,003694.jpg,train2017,1,5816.0,crack,0,0,1,0,0,0
3697,003697.jpg,train2017,3,80110.0,scratch,1,1,0,0,0,0
3698,003698.jpg,train2017,2,128983.0,scratch,0,1,0,0,0,0
3700,003700.jpg,train2017,4,358788.0,scratch,0,1,0,0,0,0
3701,003701.jpg,train2017,2,77494.0,dent,1,0,0,0,0,0
3702,003702.jpg,train2017,2,138334.0,dent,1,0,0,0,0,0
3709,003709.jpg,train2017,1,143186.0,dent,1,0,0,0,0,0
3713,003713.jpg,train2017,1,39000.0,dent,1,0,0,0,0,0
3715,003715.jpg,train2017,2,85254.0,scratch,0,1,0,0,0,0
3716,003716.jpg,train2017,3,113283.0,scratch,0,1,0,0,0,0
3717,003717.jpg,train2017,2,90456.0,dent,1,0,0,0,0,0
3718,003718.jpg,train2017,1,276504.0,scratch,0,1,0,0,0,0
3719,003719.jpg,train2017,4,114566.0,scratch,0,1,0,0,0,0
3723,003723.jpg,train2017,1,29116.0,scratch,0,1,0,0,0,0
3724,003724.jpg,train2017,2,20935.0,scratch,0,1,0,0,0,0
3725,003725.jpg,train2017,2,384306.0,scratch,0,1,1,0,0,0
3726,003726.jpg,train2017,2,117248.0,dent,1,0,0,0,0,0
3727,003727.jpg,train2017,1,595631.0,glass shatter,0,0,0,1,0,0
3728,003728.jpg,train2017,1,478315.0,glass shatter,0,0,0,1,0,0
3729,003729.jpg,train2017,1,272957.0,glass shatter,0,0,0,1,0,0
3730,003730.jpg,train2017,1,642097.0,glass shatter,0,0,0,1,0,0
3731,003731.jpg,train2017,1,406317.0,glass shatter,0,0,0,1,0,0
3732,003732.jpg,train2017,3,166178.0,lamp broken,1,0,1,0,1,0
3733,003733.jpg,train2017,7,102422.0,lamp broken,1,1,1,0,1,0
3736,003736.jpg,train2017,3,94759.0,dent,1,0,0,0,0,0
3737,003737.jpg,train2017,1,246982.0,glass shatter,0,0,0,1,0,0
3738,003738.jpg,train2017,5,216857.0,scratch,0,1,1,0,0,0
3739,003739.jpg,train2017,6,41762.0,dent,1,1,1,0,1,1
3740,003740.jpg,train2017,4,119451.0,dent,1,1,1,0,0,0
3741,003741.jpg,train2017,5,153581.0,lamp broken,1,1,1,0,1,0
3742,003742.jpg,train2017,2,46427.0,scratch,0,1,1,0,0,0
3746,003746.jpg,train2017,2,229567.0,glass shatter,1,0,0,1,0,0
3747,003747.jpg,train2017,1,10677.0,dent,1,0,0,0,0,0
3750,003750.jpg,train2017,2,12382.0,scratch,0,1,1,0,0,0
3751,003751.jpg,train2017,3,288812.0,scratch,0,1,1,0,0,0
3752,003752.jpg,train2017,3,192044.0,scratch,1,1,1,0,0,0
3754,003754.jpg,train2017,1,596561.0,glass shatter,0,0,0,1,0,0
3755,003755.jpg,train2017,1,465820.0,glass shatter,0,0,0,1,0,0
3756,003756.jpg,train2017,3,191845.0,scratch,1,1,0,0,1,0
3757,003757.jpg,train2017,2,82034.0,crack,0,0,1,0,0,0
3758,003758.jpg,train2017,2,123594.0,crack,0,0,1,0,0,0
3759,003759.jpg,train2017,1,23773.0,crack,0,0,1,0,0,0
3760,003760.jpg,train2017,2,67026.0,scratch,0,1,0,0,0,0
3761,003761.jpg,train2017,5,208895.0,dent,1,1,1,0,0,0
3762,003762.jpg,train2017,1,616146.0,glass shatter,0,0,0,1,0,0
3763,003763.jpg,train2017,1,245965.0,glass shatter,0,0,0,1,0,0
3764,003764.jpg,train2017,3,222805.0,lamp broken,0,1,1,0,1,0
3765,003765.jpg,train2017,1,530638.0,glass shatter,0,0,0,1,0,0
3766,003766.jpg,train2017,4,533587.0,glass shatter,1,0,0,1,0,0
3767,003767.jpg,train2017,1,661998.0,glass shatter,0,0,0,1,0,0
3771,003771.jpg,train2017,1,667000.0,glass shatter,0,0,0,1,0,0
3772,003772.jpg,train2017,1,408237.0,glass shatter,0,0,0,1,0,0
3773,003773.jpg,train2017,2,335892.0,glass shatter,1,0,0,1,0,0
3774,003774.jpg,train2017,1,180173.0,dent,1,0,0,0,0,0
3775,003775.jpg,train2017,1,594225.0,glass shatter,0,0,0,1,0,0
3776,003776.jpg,train2017,1,101758.0,glass shatter,0,0,0,1,0,0
3777,003777.jpg,train2017,1,617055.0,glass shatter,0,0,0,1,0,0
3778,003778.jpg,train2017,3,207720.0,lamp broken,1,1,0,0,1,0
3779,003779.jpg,train2017,3,43032.0,lamp broken,1,1,0,0,1,0
3780,003780.jpg,train2017,3,268297.0,lamp broken,1,1,0,0,1,0
3781,003781.jpg,train2017,1,1065.0,scratch,0,1,0,0,0,0
3784,003784.jpg,train2017,2,146884.0,glass shatter,1,0,0,1,0,0
3786,003786.jpg,train2017,1,490073.0,glass shatter,0,0,0,1,0,0
3787,003787.jpg,train2017,2,377306.0,glass shatter,1,0,0,1,0,0
3788,003788.jpg,train2017,1,324186.0,glass shatter,0,0,0,1,0,0
3790,003790.jpg,train2017,1,405111.0,glass shatter,0,0,0,1,0,0
3791,003791.jpg,train2017,1,632292.0,glass shatter,0,0,0,1,0,0
3792,003792.jpg,train2017,1,306962.0,glass shatter,0,0,0,1,0,0
3794,003794.jpg,train2017,2,521235.0,glass shatter,1,0,0,1,0,0
3797,003797.jpg,train2017,1,674000.0,glass shatter,0,0,0,1,0,0
3798,003798.jpg,train2017,1,655000.0,glass shatter,0,0,0,1,0,0
3799,003799.jpg,train2017,1,667000.0,glass shatter,0,0,0,1,0,0
3800,003800.jpg,train2017,1,523568.0,glass shatter,0,0,0,1,0,0
3801,003801.jpg,train2017,1,667000.0,glass shatter,0,0,0,1,0,0
3802,003802.jpg,train2017,1,406532.0,glass shatter,0,0,0,1,0,0
3803,003803.jpg,train2017,1,547464.0,glass shatter,0,0,0,1,0,0
3807,003807.jpg,train2017,1,167258.0,glass shatter,0,0,0,1,0,0
3808,003808.jpg,train2017,1,395602.0,glass shatter,0,0,0,1,0,0
3809,003809.jpg,train2017,2,198841.0,glass shatter,0,0,0,1,0,0
3810,003810.jpg,train2017,2,187715.0,glass shatter,0,0,0,1,0,0
3811,003811.jpg,train2017,1,660473.0,glass shatter,0,0,0,1,0,0
3814,003814.jpg,train2017,1,433164.0,glass shatter,0,0,0,1,0,0
3815,003815.jpg,train2017,6,94544.0,lamp broken,1,0,1,0,1,0
3816,003816.jpg,train2017,4,111532.0,lamp broken,0,0,1,0,1,0
3817,003817.jpg,train2017,1,659238.0,glass shatter,0,0,0,1,0,0
3819,003819.jpg,train2017,1,100539.0,glass shatter,0,0,0,1,0,0
3820,003820.jpg,train2017,3,61125.0,scratch,1,1,0,0,0,0
3821,003821.jpg,train2017,2,199670.0,scratch,1,1,0,0,0,0
3822,003822.jpg,train2017,5,242721.0,glass shatter,1,0,0,1,0,0
3824,003824.jpg,train2017,5,119966.0,scratch,0,1,0,0,0,0
3825,003825.jpg,train2017,4,78342.0,lamp broken,1,1,0,0,1,0
3826,003826.jpg,train2017,3,24647.0,scratch,0,1,0,0,0,0
3827,003827.jpg,train2017,5,35310.0,dent,1,1,1,0,0,0
3835,003835.jpg,train2017,3,5529.0,dent,1,0,1,0,0,0
3837,003837.jpg,train2017,5,159576.0,scratch,0,1,1,0,1,0
3838,003838.jpg,train2017,3,24585.0,scratch,0,1,1,0,0,0
3839,003839.jpg,train2017,2,129760.0,scratch,0,1,0,0,0,0
3841,003841.jpg,train2017,1,22045.0,dent,1,0,0,0,0,0
3844,003844.jpg,train2017,5,271051.0,lamp broken,1,1,0,0,1,0
3845,003845.jpg,train2017,4,139871.0,lamp broken,1,0,1,0,1,0
3846,003846.jpg,train2017,4,71848.0,glass shatter,0,1,1,1,1,0
3847,003847.jpg,train2017,5,102061.0,glass shatter,0,1,0,1,0,0
3848,003848.jpg,train2017,3,230106.0,lamp broken,0,1,1,0,1,0
3850,003850.jpg,train2017,1,91415.0,dent,1,0,0,0,0,0
3851,003851.jpg,train2017,1,97627.0,lamp broken,0,0,0,0,1,0
3852,003852.jpg,train2017,3,61687.0,lamp broken,1,1,0,0,1,0
3853,003853.jpg,train2017,2,26640.0,lamp broken,0,1,0,0,1,0
3854,003854.jpg,train2017,1,324548.0,glass shatter,0,0,0,1,0,0
3855,003855.jpg,train2017,1,386511.0,glass shatter,0,0,0,1,0,0
3856,003856.jpg,train2017,1,750000.0,glass shatter,0,0,0,1,0,0
3857,003857.jpg,train2017,1,609700.0,glass shatter,0,0,0,1,0,0
3860,003860.jpg,train2017,2,83749.0,scratch,0,1,0,0,0,0
3861,003861.jpg,train2017,2,18489.0,scratch,1,1,0,0,0,0
3862,003862.jpg,train2017,2,31097.0,lamp broken,1,0,0,0,1,0
3863,003863.jpg,train2017,3,97330.0,dent,1,1,0,0,0,0
3864,003864.jpg,train2017,3,242083.0,dent,1,1,0,0,0,0
3865,003865.jpg,train2017,2,330970.0,dent,1,0,0,0,0,0
3866,003866.jpg,train2017,1,125735.0,dent,1,0,0,0,0,0
3867,003867.jpg,train2017,6,115016.0,lamp broken,1,1,1,0,1,0
3868,003868.jpg,train2017,7,214194.0,dent,1,0,1,0,1,1
3869,003869.jpg,train2017,5,134677.0,dent,1,1,1,0,1,0
3870,003870.jpg,train2017,1,25256.0,scratch,0,1,0,0,0,0
3871,003871.jpg,train2017,1,664969.0,glass shatter,0,0,0,1,0,0
3873,003873.jpg,train2017,2,21126.0,scratch,0,1,0,0,0,0
3877,003877.jpg,train2017,2,129987.0,glass shatter,0,0,0,1,0,0
3878,003878.jpg,train2017,1,388259.0,glass shatter,0,0,0,1,0,0
3880,003880.jpg,train2017,1,103425.0,glass shatter,0,0,0,1,0,0
3881,003881.jpg,train2017,1,324305.0,glass shatter,0,0,0,1,0,0
3882,003882.jpg,train2017,1,422786.0,glass shatter,0,0,0,1,0,0
3883,003883.jpg,train2017,4,76180.0,lamp broken,1,1,1,0,1,0
3884,003884.jpg,train2017,7,203900.0,dent,1,1,1,0,1,0
3885,003885.jpg,train2017,1,597103.0,glass shatter,0,0,0,1,0,0
3886,003886.jpg,train2017,2,380145.0,tire flat,1,0,0,0,0,1
3888,003888.jpg,train2017,5,134542.0,tire flat,1,0,0,0,1,1
3890,003890.jpg,train2017,6,112020.0,dent,1,1,1,0,0,0
3891,003891.jpg,train2017,3,89728.0,dent,1,0,0,0,0,0
3892,003892.jpg,train2017,6,187570.0,lamp broken,1,1,0,0,1,0
3893,003893.jpg,train2017,2,37171.0,scratch,0,1,0,0,0,0
3894,003894.jpg,train2017,1,33089.0,scratch,0,1,0,0,0,0
3895,003895.jpg,train2017,1,398245.0,tire flat,0,0,0,0,0,1
3897,003897.jpg,train2017,1,503980.0,glass shatter,0,0,0,1,0,0
3898,003898.jpg,train2017,1,300608.0,glass shatter,0,0,0,1,0,0
3899,003899.jpg,train2017,2,39777.0,scratch,0,1,0,0,0,0
3900,003900.jpg,train2017,1,540897.0,glass shatter,0,0,0,1,0,0
3901,003901.jpg,train2017,1,443635.0,glass shatter,0,0,0,1,0,0
3902,003902.jpg,train2017,1,618864.0,glass shatter,0,0,0,1,0,0
3903,003903.jpg,train2017,1,632297.0,glass shatter,0,0,0,1,0,0
3904,003904.jpg,train2017,1,435898.0,glass shatter,0,0,0,1,0,0
3907,003907.jpg,train2017,2,53078.0,scratch,0,1,1,0,0,0
3911,003911.jpg,train2017,1,330195.0,glass shatter,0,0,0,1,0,0
3913,003913.jpg,train2017,1,71683.0,dent,1,0,0,0,0,0
3914,003914.jpg,train2017,1,322463.0,glass shatter,0,0,0,1,0,0
3915,003915.jpg,train2017,1,152756.0,dent,1,0,0,0,0,0
3916,003916.jpg,train2017,8,291575.0,tire flat,1,1,1,0,1,1
3917,003917.jpg,train2017,1,63821.0,dent,1,0,0,0,0,0
3918,003918.jpg,train2017,1,633845.0,glass shatter,0,0,0,1,0,0
3919,003919.jpg,train2017,1,636012.0,glass shatter,0,0,0,1,0,0
3920,003920.jpg,train2017,1,604836.0,glass shatter,0,0,0,1,0,0
3921,003921.jpg,train2017,1,47544.0,scratch,0,1,0,0,0,0
3922,003922.jpg,train2017,5,51034.0,scratch,0,1,0,0,0,0
3923,003923.jpg,train2017,2,118126.0,glass shatter,1,0,0,1,0,0
3924,003924.jpg,train2017,1,299986.0,glass shatter,0,0,0,1,0,0
3926,003926.jpg,train2017,1,92893.0,tire flat,0,0,0,0,0,1
3927,003927.jpg,train2017,3,268998.0,lamp broken,1,0,1,0,1,0
